fishery,management_area,target,opening_year,sex,size,molting,soft,new_pliable,new,old,very_old,very_very_old,unknown,total
TR20,bristol_bay,red_king_crab,2020,female,81,0,0,0,15,0,0,0,0,15
TR20,bristol_bay,red_king_crab,2020,female,82,1,0,0,19,0,0,0,0,20
TR20,bristol_bay,red_king_crab,2020,female,83,0,0,0,24,0,0,0,0,24
TR20,bristol_bay,red_king_crab,2020,female,84,0,0,0,17,0,0,0,0,17
TR20,bristol_bay,red_king_crab,2020,female,85,0,0,0,20,0,0,0,0,20
TR20,bristol_bay,red_king_crab,2020,female,86,0,0,0,21,0,0,0,0,21
TR20,bristol_bay,red_king_crab,2020,female,87,0,0,0,16,0,0,0,0,16
TR20,bristol_bay,red_king_crab,2020,female,88,0,0,0,20,0,0,0,0,20
TR20,bristol_bay,red_king_crab,2020,female,89,0,0,0,7,0,0,0,0,7
TR20,bristol_bay,red_king_crab,2020,female,90,0,0,0,5,0,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,91,0,0,0,8,0,0,0,0,8
TR20,bristol_bay,red_king_crab,2020,female,92,0,0,0,19,0,0,0,0,19
TR20,bristol_bay,red_king_crab,2020,female,93,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,94,0,0,0,7,0,0,0,0,7
TR20,bristol_bay,red_king_crab,2020,female,95,0,0,0,11,0,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,96,0,0,0,5,0,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,97,0,0,0,3,0,0,0,0,3
TR20,bristol_bay,red_king_crab,2020,female,98,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,99,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,100,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,101,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,102,0,0,0,15,0,0,0,0,15
TR20,bristol_bay,red_king_crab,2020,female,103,0,0,1,18,0,0,0,0,19
TR20,bristol_bay,red_king_crab,2020,female,104,0,0,0,16,0,0,0,0,16
TR20,bristol_bay,red_king_crab,2020,female,105,0,0,0,14,1,0,0,0,15
TR20,bristol_bay,red_king_crab,2020,female,106,0,0,0,12,0,0,0,0,12
TR20,bristol_bay,red_king_crab,2020,female,107,0,0,0,8,0,0,0,0,8
TR20,bristol_bay,red_king_crab,2020,female,108,0,0,0,14,0,0,0,0,14
TR20,bristol_bay,red_king_crab,2020,female,109,0,0,0,6,0,0,0,0,6
TR20,bristol_bay,red_king_crab,2020,female,110,0,0,0,5,0,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,111,0,0,0,8,0,0,0,0,8
TR20,bristol_bay,red_king_crab,2020,female,112,0,0,0,11,0,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,113,0,0,0,18,0,0,0,0,18
TR20,bristol_bay,red_king_crab,2020,female,114,0,0,0,14,0,0,0,0,14
TR20,bristol_bay,red_king_crab,2020,female,115,0,0,0,11,0,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,116,0,0,0,13,0,0,0,0,13
TR20,bristol_bay,red_king_crab,2020,female,117,0,0,0,5,0,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,118,0,0,0,14,0,0,0,0,14
TR20,bristol_bay,red_king_crab,2020,female,119,0,0,0,11,0,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,120,0,0,0,13,0,0,0,0,13
TR20,bristol_bay,red_king_crab,2020,female,121,0,0,0,11,0,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,122,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,123,0,0,0,8,0,0,0,0,8
TR20,bristol_bay,red_king_crab,2020,female,124,0,0,0,16,0,0,0,0,16
TR20,bristol_bay,red_king_crab,2020,female,125,0,0,0,11,1,0,0,0,12
TR20,bristol_bay,red_king_crab,2020,female,126,0,0,0,10,1,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,127,0,0,0,12,0,1,0,0,13
TR20,bristol_bay,red_king_crab,2020,female,128,0,0,0,11,0,0,0,0,11
TR20,bristol_bay,red_king_crab,2020,female,129,0,0,0,10,0,0,0,0,10
TR20,bristol_bay,red_king_crab,2020,female,130,0,0,0,12,0,0,0,0,12
TR20,bristol_bay,red_king_crab,2020,female,131,0,0,0,8,0,0,0,0,8
TR20,bristol_bay,red_king_crab,2020,female,132,0,0,0,14,0,0,0,0,14
TR20,bristol_bay,red_king_crab,2020,female,133,0,0,0,6,0,0,0,0,6
TR20,bristol_bay,red_king_crab,2020,female,134,0,0,0,23,0,0,0,0,23
TR20,bristol_bay,red_king_crab,2020,female,135,0,0,0,25,0,0,0,0,25
TR20,bristol_bay,red_king_crab,2020,female,136,0,0,0,13,1,0,0,0,14
TR20,bristol_bay,red_king_crab,2020,female,137,0,0,0,5,0,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,138,0,0,0,7,0,0,0,0,7
TR20,bristol_bay,red_king_crab,2020,female,139,0,0,0,13,0,0,0,0,13
TR20,bristol_bay,red_king_crab,2020,female,140,0,0,0,21,1,0,0,0,22
TR20,bristol_bay,red_king_crab,2020,female,141,0,0,0,8,1,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,142,0,0,0,23,0,0,0,0,23
TR20,bristol_bay,red_king_crab,2020,female,143,0,0,0,6,0,0,0,0,6
TR20,bristol_bay,red_king_crab,2020,female,144,0,0,0,12,0,0,0,0,12
TR20,bristol_bay,red_king_crab,2020,female,145,0,0,0,12,0,0,0,0,12
TR20,bristol_bay,red_king_crab,2020,female,146,0,0,0,15,0,0,0,0,15
TR20,bristol_bay,red_king_crab,2020,female,147,0,0,0,4,0,0,0,0,4
TR20,bristol_bay,red_king_crab,2020,female,148,0,0,0,13,1,0,0,0,14
TR20,bristol_bay,red_king_crab,2020,female,149,0,0,0,10,0,0,0,0,10
TR20,bristol_bay,red_king_crab,2020,female,150,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,151,0,0,0,5,0,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,152,0,0,0,5,1,0,0,0,6
TR20,bristol_bay,red_king_crab,2020,female,153,0,0,0,4,1,0,0,0,5
TR20,bristol_bay,red_king_crab,2020,female,154,0,0,0,9,0,0,0,0,9
TR20,bristol_bay,red_king_crab,2020,female,155,0,0,0,4,0,0,0,0,4
TR20,bristol_bay,red_king_crab,2020,female,156,0,0,0,3,0,0,0,0,3
TR20,bristol_bay,red_king_crab,2020,female,158,0,0,0,4,0,0,0,0,4
TR20,bristol_bay,red_king_crab,2020,female,159,0,0,0,2,0,0,0,0,2
TR20,bristol_bay,red_king_crab,2020,female,162,0,0,0,1,0,0,0,0,1
TR20,bristol_bay,red_king_crab,2020,female,164,0,0,0,1,0,0,0,0,1
TR20,bristol_bay,red_king_crab,2020,female,166,0,0,0,1,0,0,0,0,1
TR21,bristol_bay,red_king_crab,2021,female,72,0,0,0,2,0,0,0,0,2
TR21,bristol_bay,red_king_crab,2021,female,73,0,0,0,1,0,0,0,0,1
TR21,bristol_bay,red_king_crab,2021,female,76,0,0,0,1,0,0,0,0,1
TR21,bristol_bay,red_king_crab,2021,female,77,0,0,0,3,0,0,0,0,3
TR21,bristol_bay,red_king_crab,2021,female,79,0,0,0,1,0,0,0,0,1
TR21,bristol_bay,red_king_crab,2021,female,80,0,0,0,4,0,0,0,0,4
TR21,bristol_bay,red_king_crab,2021,female,81,0,0,0,2,0,0,0,0,2
TR21,bristol_bay,red_king_crab,2021,female,82,0,0,0,4,0,0,0,0,4
TR21,bristol_bay,red_king_crab,2021,female,83,0,0,0,3,0,0,0,0,3
TR21,bristol_bay,red_king_crab,2021,female,84,0,0,0,4,0,0,0,0,4
TR21,bristol_bay,red_king_crab,2021,female,85,0,0,0,5,0,0,0,0,5
TR21,bristol_bay,red_king_crab,2021,female,86,0,0,0,5,0,0,0,0,5
TR21,bristol_bay,red_king_crab,2021,female,87,0,0,0,3,0,0,0,0,3
TR21,bristol_bay,red_king_crab,2021,female,88,0,0,0,5,0,0,0,0,5
TR21,bristol_bay,red_king_crab,2021,female,89,0,0,0,3,0,0,0,0,3
TR21,bristol_bay,red_king_crab,2021,female,90,0,0,0,5,0,0,0,0,5
TR21,bristol_bay,red_king_crab,2021,female,91,0,0,0,3,0,0,0,0,3
TR21,bristol_bay,red_king_crab,2021,female,92,0,0,0,11,0,0,0,0,11
TR21,bristol_bay,red_king_crab,2021,female,93,0,0,0,14,0,0,0,0,14
TR21,bristol_bay,red_king_crab,2021,female,94,0,0,0,6,0,0,0,0,6
TR21,bristol_bay,red_king_crab,2021,female,95,0,0,0,16,0,0,0,0,16
TR21,bristol_bay,red_king_crab,2021,female,96,0,0,0,9,0,0,0,0,9
TR21,bristol_bay,red_king_crab,2021,female,97,0,0,0,12,0,0,0,0,12
TR21,bristol_bay,red_king_crab,2021,female,98,0,0,0,12,0,0,0,0,12
TR21,bristol_bay,red_king_crab,2021,female,99,0,0,0,12,0,0,0,0,12
TR21,bristol_bay,red_king_crab,2021,female,100,0,0,0,8,0,0,0,0,8
TR21,bristol_bay,red_king_crab,2021,female,101,0,0,0,19,0,0,0,0,19
TR21,bristol_bay,red_king_crab,2021,female,102,0,0,0,14,0,0,0,0,14
TR21,bristol_bay,red_king_crab,2021,female,103,0,0,0,27,0,0,0,0,27
TR21,bristol_bay,red_king_crab,2021,female,104,0,0,0,17,0,0,0,0,17
TR21,bristol_bay,red_king_crab,2021,female,105,0,0,0,18,0,0,0,0,18
TR21,bristol_bay,red_king_crab,2021,female,106,0,0,0,22,0,0,0,0,22
TR21,bristol_bay,red_king_crab,2021,female,107,0,0,0,14,0,0,0,0,14
TR21,bristol_bay,red_king_crab,2021,female,108,0,0,0,19,0,0,0,0,19
TR21,bristol_bay,red_king_crab,2021,female,109,0,0,0,23,0,0,0,0,23
TR21,bristol_bay,red_king_crab,2021,female,110,0,0,0,14,0,0,0,0,14
TR21,bristol_bay,red_king_crab,2021,female,111,0,0,0,15,0,0,0,0,15
TR21,bristol_bay,red_king_crab,2021,female,112,0,0,0,33,0,0,0,0,33
TR21,bristol_bay,red_king_crab,2021,female,113,0,0,0,22,0,0,0,0,22
TR21,bristol_bay,red_king_crab,2021,female,114,0,0,0,34,0,0,0,0,34
TR21,bristol_bay,red_king_crab,2021,female,115,0,0,0,30,0,0,0,0,30
TR21,bristol_bay,red_king_crab,2021,female,116,0,0,0,25,0,0,0,0,25
TR21,bristol_bay,red_king_crab,2021,female,117,0,0,0,28,0,0,0,0,28
TR21,bristol_bay,red_king_crab,2021,female,118,0,0,0,24,0,0,0,0,24
TR21,bristol_bay,red_king_crab,2021,female,119,0,0,0,21,0,0,0,0,21
TR21,bristol_bay,red_king_crab,2021,female,120,0,0,0,32,0,0,0,0,32
TR21,bristol_bay,red_king_crab,2021,female,121,0,0,0,23,0,0,0,0,23
TR21,bristol_bay,red_king_crab,2021,female,122,0,0,0,30,0,0,0,0,30
TR21,bristol_bay,red_king_crab,2021,female,123,0,0,0,43,0,0,0,0,43
TR21,bristol_bay,red_king_crab,2021,female,124,0,0,0,33,0,0,0,0,33
TR21,bristol_bay,red_king_crab,2021,female,125,0,0,0,29,0,0,0,0,29
TR21,bristol_bay,red_king_crab,2021,female,126,0,0,0,29,0,0,0,0,29
TR21,bristol_bay,red_king_crab,2021,female,127,0,0,0,41,1,0,0,0,42
TR21,bristol_bay,red_king_crab,2021,female,128,0,0,0,47,0,0,0,0,47
TR21,bristol_bay,red_king_crab,2021,female,129,0,0,0,36,0,0,0,0,36
TR21,bristol_bay,red_king_crab,2021,female,130,0,0,0,32,0,0,0,0,32
TR21,bristol_bay,red_king_crab,2021,female,131,0,0,0,43,1,0,0,0,44
TR21,bristol_bay,red_king_crab,2021,female,132,0,0,0,34,0,0,0,0,34
TR21,bristol_bay,red_king_crab,2021,female,133,0,0,0,20,0,0,0,0,20
TR21,bristol_bay,red_king_crab,2021,female,134,0,0,0,18,0,0,0,0,18
TR21,bristol_bay,red_king_crab,2021,female,135,0,0,0,16,0,0,0,0,16
TR21,bristol_bay,red_king_crab,2021,female,136,0,0,0,14,0,0,0,0,14
TR21,bristol_bay,red_king_crab,2021,female,137,0,0,0,35,1,0,0,0,36
TR21,bristol_bay,red_king_crab,2021,female,138,0,0,0,17,0,0,0,0,17
TR21,bristol_bay,red_king_crab,2021,female,139,0,0,0,23,0,0,0,0,23
TR21,bristol_bay,red_king_crab,2021,female,140,0,0,0,12,0,0,0,0,12
TR21,bristol_bay,red_king_crab,2021,female,141,0,0,0,20,0,0,0,0,20
TR21,bristol_bay,red_king_crab,2021,female,142,0,0,0,30,0,0,0,0,30
TR21,bristol_bay,red_king_crab,2021,female,143,0,0,0,20,0,0,0,0,20
TR21,bristol_bay,red_king_crab,2021,female,144,0,0,0,15,0,0,0,0,15
TR21,bristol_bay,red_king_crab,2021,female,145,0,0,0,21,0,0,0,0,21
TR21,bristol_bay,red_king_crab,2021,female,146,0,0,0,9,0,0,0,0,9
TR21,bristol_bay,red_king_crab,2021,female,147,0,0,0,19,0,0,0,0,19
TR21,bristol_bay,red_king_crab,2021,female,148,0,0,0,22,0,0,0,0,22
TR21,bristol_bay,red_king_crab,2021,female,149,0,0,0,12,0,0,0,0,12
TR21,bristol_bay,red_king_crab,2021,female,150,0,0,0,16,0,0,0,0,16
TR21,bristol_bay,red_king_crab,2021,female,151,0,0,0,10,0,0,0,0,10
TR21,bristol_bay,red_king_crab,2021,female,152,0,0,0,9,0,0,0,0,9
TR21,bristol_bay,red_king_crab,2021,female,153,0,0,0,6,0,0,0,0,6
TR21,bristol_bay,red_king_crab,2021,female,154,0,0,0,4,0,0,0,0,4
TR21,bristol_bay,red_king_crab,2021,female,155,0,0,0,5,0,0,0,0,5
TR21,bristol_bay,red_king_crab,2021,female,156,0,0,0,8,0,0,0,0,8
TR21,bristol_bay,red_king_crab,2021,female,157,0,0,0,5,0,0,0,0,5
TR21,bristol_bay,red_king_crab,2021,female,158,0,0,0,6,0,0,0,0,6
TR21,bristol_bay,red_king_crab,2021,female,160,0,0,0,1,1,0,0,0,2
TR21,bristol_bay,red_king_crab,2021,female,161,0,0,0,2,0,0,0,0,2
TR21,bristol_bay,red_king_crab,2021,female,162,0,0,0,4,0,0,0,0,4
TR21,bristol_bay,red_king_crab,2021,female,164,0,0,0,2,0,0,0,0,2
TR21,bristol_bay,red_king_crab,2021,female,165,0,0,0,1,0,0,0,0,1
TR21,bristol_bay,red_king_crab,2021,female,169,0,0,0,2,0,0,0,0,2
TR90,bristol_bay,red_king_crab,1990,female,74,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,77,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,78,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,80,0,0,0,0,0,0,0,1,1
TR90,bristol_bay,red_king_crab,1990,female,84,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,85,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,86,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,87,0,0,0,2,0,0,0,0,2
TR90,bristol_bay,red_king_crab,1990,female,90,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,91,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,92,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,93,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,94,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,95,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,97,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,98,0,0,0,5,0,0,0,0,5
TR90,bristol_bay,red_king_crab,1990,female,99,0,0,0,3,0,0,0,0,3
TR90,bristol_bay,red_king_crab,1990,female,100,0,0,0,6,0,0,0,0,6
TR90,bristol_bay,red_king_crab,1990,female,101,0,0,0,5,0,0,0,0,5
TR90,bristol_bay,red_king_crab,1990,female,102,0,0,0,11,0,0,0,0,11
TR90,bristol_bay,red_king_crab,1990,female,103,0,0,0,16,0,0,0,0,16
TR90,bristol_bay,red_king_crab,1990,female,104,0,0,0,9,0,0,0,0,9
TR90,bristol_bay,red_king_crab,1990,female,105,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,106,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,107,0,0,0,15,0,0,0,0,15
TR90,bristol_bay,red_king_crab,1990,female,108,0,0,0,9,0,0,0,0,9
TR90,bristol_bay,red_king_crab,1990,female,109,0,0,0,26,1,0,0,0,27
TR90,bristol_bay,red_king_crab,1990,female,110,0,0,0,24,0,0,0,1,25
TR90,bristol_bay,red_king_crab,1990,female,111,0,0,0,16,0,0,0,0,16
TR90,bristol_bay,red_king_crab,1990,female,112,0,0,0,29,0,0,0,0,29
TR90,bristol_bay,red_king_crab,1990,female,113,0,0,0,24,0,0,0,0,24
TR90,bristol_bay,red_king_crab,1990,female,114,0,0,0,26,0,0,0,1,27
TR90,bristol_bay,red_king_crab,1990,female,115,0,0,0,36,0,0,0,0,36
TR90,bristol_bay,red_king_crab,1990,female,116,0,0,0,29,0,0,0,0,29
TR90,bristol_bay,red_king_crab,1990,female,117,0,0,0,16,0,0,0,0,16
TR90,bristol_bay,red_king_crab,1990,female,118,0,0,0,26,1,0,0,0,27
TR90,bristol_bay,red_king_crab,1990,female,119,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,120,0,0,0,36,0,0,0,0,36
TR90,bristol_bay,red_king_crab,1990,female,121,0,0,0,29,1,0,0,0,30
TR90,bristol_bay,red_king_crab,1990,female,122,0,0,0,21,0,0,0,0,21
TR90,bristol_bay,red_king_crab,1990,female,123,0,0,0,30,0,0,0,0,30
TR90,bristol_bay,red_king_crab,1990,female,124,0,0,0,32,0,0,0,0,32
TR90,bristol_bay,red_king_crab,1990,female,125,0,0,0,30,0,0,0,0,30
TR90,bristol_bay,red_king_crab,1990,female,126,0,0,0,13,1,0,0,0,14
TR90,bristol_bay,red_king_crab,1990,female,127,0,0,0,15,0,0,0,0,15
TR90,bristol_bay,red_king_crab,1990,female,128,0,0,0,23,0,0,0,0,23
TR90,bristol_bay,red_king_crab,1990,female,129,0,0,0,13,0,0,0,0,13
TR90,bristol_bay,red_king_crab,1990,female,130,0,0,0,16,0,0,0,0,16
TR90,bristol_bay,red_king_crab,1990,female,131,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,132,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,133,0,0,0,9,0,0,0,0,9
TR90,bristol_bay,red_king_crab,1990,female,134,0,0,0,5,0,0,0,0,5
TR90,bristol_bay,red_king_crab,1990,female,135,0,0,0,8,0,0,0,0,8
TR90,bristol_bay,red_king_crab,1990,female,136,0,0,0,3,0,0,0,0,3
TR90,bristol_bay,red_king_crab,1990,female,137,0,0,0,2,0,0,0,0,2
TR90,bristol_bay,red_king_crab,1990,female,138,0,0,0,3,0,0,0,0,3
TR90,bristol_bay,red_king_crab,1990,female,139,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,140,0,0,0,2,0,0,0,0,2
TR90,bristol_bay,red_king_crab,1990,female,141,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,142,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,143,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,146,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,160,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,64,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,65,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,70,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,72,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,73,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,74,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,75,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,76,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,77,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,78,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,79,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,80,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,81,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,82,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,83,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,84,0,0,0,10,0,0,0,0,10
TR91,bristol_bay,red_king_crab,1991,female,85,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,86,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,87,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,female,88,0,0,0,12,0,0,0,0,12
TR91,bristol_bay,red_king_crab,1991,female,89,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,90,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,female,91,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,92,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,female,93,0,0,0,16,0,0,0,0,16
TR91,bristol_bay,red_king_crab,1991,female,94,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,95,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,96,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,97,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,98,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,99,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,female,100,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,101,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,102,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,103,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,104,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,female,105,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,106,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,107,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,female,108,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,109,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,110,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,111,0,0,0,7,0,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,female,112,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,113,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,114,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,115,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,116,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,117,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,118,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,119,0,0,0,6,1,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,female,120,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,121,0,0,0,7,0,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,female,122,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,123,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,124,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,125,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,126,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,127,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,128,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,129,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,131,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,133,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,135,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,137,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,142,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,56,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,60,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,72,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,73,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,74,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,75,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,76,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,77,0,0,0,2,0,0,0,0,2
TR92,bristol_bay,red_king_crab,1992,female,78,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,79,0,0,0,2,0,0,0,0,2
TR92,bristol_bay,red_king_crab,1992,female,80,0,0,0,5,0,0,0,0,5
TR92,bristol_bay,red_king_crab,1992,female,81,0,0,0,3,0,0,0,0,3
TR92,bristol_bay,red_king_crab,1992,female,82,0,0,0,8,0,0,0,0,8
TR92,bristol_bay,red_king_crab,1992,female,83,0,0,0,10,0,0,0,0,10
TR92,bristol_bay,red_king_crab,1992,female,84,0,0,0,16,0,0,0,0,16
TR92,bristol_bay,red_king_crab,1992,female,85,0,0,0,25,0,0,0,0,25
TR92,bristol_bay,red_king_crab,1992,female,86,0,0,0,26,0,0,0,0,26
TR92,bristol_bay,red_king_crab,1992,female,87,0,0,0,29,0,0,0,0,29
TR92,bristol_bay,red_king_crab,1992,female,88,0,0,0,47,0,0,0,0,47
TR92,bristol_bay,red_king_crab,1992,female,89,0,0,0,64,0,0,0,0,64
TR92,bristol_bay,red_king_crab,1992,female,90,0,0,0,61,0,0,0,0,61
TR92,bristol_bay,red_king_crab,1992,female,91,0,0,0,73,0,0,0,0,73
TR92,bristol_bay,red_king_crab,1992,female,92,0,0,0,84,0,0,0,0,84
TR92,bristol_bay,red_king_crab,1992,female,93,0,0,0,90,0,0,0,0,90
